RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021
273754,10987,Forest Hill Terrace,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,75766,76828,78450,81110,83289,84280,84380,84724,84866,85013,85057,85307,85380,85178,83475,81673,80104,80567,82921,84706,86492,87529,88477,88736,89025,89653,91446,93326,95703,96826,96104,94709,93400,93311,93595,94296,95003,95657,96076,96653,96751,97125,97380,99364,101503,103279,103862,104357,105406,106800,107612,108699,109715,111138,112630,113060,113029,112352,112817,113567,114058,114059,114390,114331,114794,114797,115336,115651,116373,117990,119265,120006,120472,121527,123423,125023,126129,127347,128608,129757,130824,131780,133667,135611,137603,138780,139245,140274,141592,143256,144709,146862,149039,150860,151674,152978,155279,157776,159508,160635,162006,164034,165543,167496,169124,171632,173725,175954,176274,177753,180370,184570,187636,189626,191996,193944,196295,197713,199834,201242,203994,205769,207177,208020,209951,212035,214127,215415,216536,217776,219107,221581,223509,225253,226895,227760,229546,230073,231271,230982,230465,229069,228404,227476,227380,227101,225476,222986,218974,217275,214898,214891,215732,217667,217646,215530,212168,209220,208062,208092,208644,208504,208248,208090,206738,205129,203682,204145,205968,207501,208226,208288,208318,208650,208770,207936,206280,204465,203918,202714,199704,197059,195784,196808,196877,195915,194539,193711,193754,194367,194224,193944,194596,194190,193176,189494,188348,187578,188314,187830,188467,188608,189640,191247,194730,199386,202659,205100,205376,205832,206360,207898,209038,209813,210185,210721,208458,206319,205618,206818,207775,208439,208632,209383,209441,210510,210958,210542,212119,213549,214857,214932,215880,216916,218190,218579,219885,221135,223081,225168,224759,224054,223396,225798,228603,231916,233784,236405,238001,238330,238299,240591,244662,248986,251096,251874,251730,251619,252067,251649,252373,254606,257652,257356,257951,258009,261979,265118,268818,271013,272921,275014,276632,277791,279090,281178,281016,281205,280909,281537,282550,284119,287192,289892,291614,293325,292901,293629,293833,295186,295530,295620,295553,296774,297937,299836,301956,304357,308512,312389,317920,322936,328714,335115,342029,348645
273242,11101,Chippenham Forest,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,102890,104424,105221,106712,107282,106578,105547,104921,105796,107075,108187,108536,108537,107447,106801,105513,104886,105146,106566,107092,105984,104075,102494,101868,101438,101485,100602,101157,102475,105229,106826,108788,110031,111449,112631,113824,115403,116386,118643,120740,122597,122807,122436,121954,121357,120951,120821,121022,122115,123517,124026,123541,123161,124027,125370,126399,128256,130759,133071,134918,134451,134491,135392,137033,138644,138875,139233,139850,139667,139556,139567,140485,141031,140349,137558,136341,135457,136973,138518,140035,141746,143167,145632,145882,148288,151073,157844,162133,165202,165957,166605,167445,168423,168882,168933,171220,172813,175562,175793,177363,178652,179739,181357,183127,185610,187959,189996,191542,193276,193739,195679,196804,200745,204093,208619,212624,216132,219841,223095,226598,229934,232738,232902,233234,233672,237414,238433,239074,238987,239560,239589,238332,236623,236006,237111,240558,241080,240218,237810,236500,235716,234997,235070,235227,234823,234476,232903,229154,226018,223085,223219,222879,222515,222392,222208,222741,222977,222907,223621,224442,225838,225811,225683,225089,225009,224070,222394,219404,218288,218629,218722,218033,216084,215912,214954,214627,213035,210034,208297,207895,207893,203831,199842,196537,195672,193806,192656,191523,190632,191320,191614,193001,192737,194257,195514,196892,197534,198449,199041,199603,200590,201801,202471,201776,202024,205484,209594,213533,214679,215715,215426,215336,215674,217044,218866,219515,219061,216139,213063,211045,210756,210968,212145,213794,214746,213952,212873,213383,214374,215971,217349,218313,218738,218334,218246,217647,218161,218956,220096,220817,221973,221822,221791,220907,222843,225380,228077,229983,230274,230113,229711,229960,231087,232131,233021,234150,233699,233481,232311,232480,232970,234488,236584,238160,237399,237270,237550,240412,243046,245419,247432,248084,249366,251127,252918,254571,257218,259396,260821,260787,261805,263325,265948,268694,271459,272401,272751,273801,274907,277535,279261,280361,279696,279994,281124,283503,285345,287901,291121,294274,297697,300319,304369,309553,316263,322500,328125
275102,11123,Providence Park,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,65779,65129,65478,65333,65703,65229,65375,66011,67900,69178,69435,69508,69970,71769,72248,73186,73287,74261,74540,73882,71457,69953,70629,72238,73287,73062,72958,72881,73085,74414,75578,76697,77342,77925,77679,76936,76257,76102,77038,77719,78485,78371,78136,79167,81728,84319,86331,86719,87697,88505,89186,90195,90567,90580,90202,89497,88608,87570,86158,86521,85907,85632,84351,83969,84802,84779,85880,85988,87218,86810,87036,86549,87010,87234,87460,86629,84130,83826,83008,83422,81608,81620,81788,82010,81530,81250,82049,83140,85370,86371,86904,86418,86852,87201,87275,87205,87564,87713,86809,85550,83669,82493,81677,82127,82939,83329,83647,84862,86006,87691,88519,90054,91482,93117,94593,95413,96269,97934,99478,100154,99764,99133,100280,101787,105126,106604,108311,108705,109456,109175,110181,111645,114456,115921,116777,117889,118011,119158,119104,119270,118292,117414,115771,114094,113281,113968,115379,113848,111866,109527,108617,108682,108913,109636,109043,107011,103587,100503,96448,93497,89587,87472,85514,84202,82771,81167,80258,80823,81048,81010,80463,80780,81284,80487,79329,78544,77592,75284,72569,69105,66442,63659,62758,62501,61917,61707,60645,59337,59338,60482,61618,62196,62985,63962,63970,62817,63231,62276,62908,61887,60338,59177,58863,59682,60137,59630,58995,58151,57949,59681,61120,63351,64361,64492,64434,64889,65179,66518,67255,68584,67624,66324,64456,63790,63999,64672,64239,62947,61803,61204,60868,60106,59767,59474,60222,60043,60226,60292,61512,62534,63347,62889,63555,64848,67159,68616,69091,69272,68832,67853,67273,67161,68298,70106,71644,73093,73723,74947,75825,77624,79935,83919,87423,91075,93886,95189,96553,96728,98774,100069,102503,105392,107932,110746,112217,113313,113350,115816,119092,125035,128834,132547,136106,139599,142262,141421,141269,144059,148304,153292,155612,156655,155556,155933,156100,156862,158107,161762,166132,168416,170689,171368,174129,176971,183031,188564
276334,11249,Forest Hill,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,109997,112761,115401,120341,124193,126317,126568,125816,125271,124917,124522,123876,123337,121675,119214,115817,113571,112794,114029,116349,118140,119686,120708,121422,121373,121877,122572,124675,126623,129288,131639,133627,135150,135687,136376,137342,138884,140070,141382,142158,143416,143964,144402,143934,143606,143667,143741,144404,145841,147961,149843,150502,150744,151033,151819,153209,155073,156907,158805,159384,159052,157897,158179,160272,163105,166400,168602,170396,170562,170744,171348,172639,174136,176009,177382,178483,178737,177554,177567,178282,180749,182743,184079,185730,187483,189395,190340,190786,191605,193334,194341,195197,196980,199766,202210,203717,205375,207783,209582,210999,212042,214089,216862,218855,219461,219389,220740,223248,225757,226759,230503,234692,240396,244017,247592,251809,256603,261882,266154,268941,270639,272570,272682,273398,273498,275564,276954,278311,277795,276868,275724,276589,279277,282666,285968,288473,289626,289421,288186,287395,288027,288603,288934,288462,287254,285844,283956,281053,278851,277715,278358,278551,278064,278030,278921,278621,276980,273541,271388,270736,270531,269362,268109,266176,265958,264890,263520,261022,260503,262888,264658,264973,263921,263633,263147,262573,260077,257448,254905,255040,253409,250098,246692,245735,247028,247713,247594,246832,246543,246496,246757,246890,247956,248867,248294,246203,243294,242206,241421,242763,243584,245120,245781,246267,247206,250882,256337,261313,263178,263577,264447,265815,267885,270083,271423,272115,272180,269091,266628,265636,267335,268169,268846,269131,270085,269836,271077,271725,271654,274579,276899,279297,279350,280465,281236,281808,281250,282125,283967,287487,292428,293044,293018,290728,294495,298767,303940,305836,308552,310483,311102,310857,310848,312463,313616,315511,315043,314546,313277,314997,316331,318221,320330,322755,323087,324353,326514,331810,336494,340250,343097,344596,346179,346825,347282,347525,348907,349803,351438,351854,351210,350660,351113,354245,357029,360158,363295,366875,370793,374799,378581,379784,380534,382608,385651,387931,389140,391137,393512,395952,398371,401021,403595,408468,414938,420891,426247
273210,11265,Chamberlayne Industrial Center,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135283,133208,130760,126667,124541,123472,122335,119017,114732,110644,106469,103713,100919,99857,99595,100703,100862,101285,101969,105320,108341,110929,112246,114240,118137,121660,124252,123445,120235,114903,110341,106922,107031,107988,112434,112854,111106,105634,101310,98036,97685,98832,99906,99844,99451,99673,99121,99056,98088,100008,103502,109958,113360,115391,116991,120434,124155,127812,129295,131870,136990,143551,148318,147860,149581,153175,159566,165316,168387,171825,173920,177511,176517,176436,176956,182475,186376,190804,195148,197885,200416,201605,208587,212630,218600,220169,223461,224720,226960,227852,227085,227431,229452,232099,231112,230722
273397,11265,Creighton,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,382318,382157,387181,397274,407916,419623,429979,442174,448810,453436,452178,453410,453188,462453,464997,465971,464352,455427,449825,441226,447285,451280,463581,470234,477326,476324,478243,477274,478708,489559,496507,503409,499787,500908,495869,492198,492271,496757,502133,506266,505519,501419,495580,487098,474216,467747,470404,473908,470789,464200,461715,454824,447953,443098,447806,453943,461037,463734,461293,460151,452285,448501,439295,444633,457274,457249,443897,425011,420001,413893,402441,391253,391108,395576,398556,391606,380377,376807,382146,387732,384390,378476,379780,380825,382833,377786,378443,373831,370641,368424,365622,365355,362148,361898,361640,361166,360668,355990,345765,336527,330504,327169,328213,331299,338624,346454,349797,353303,348799,351011,357429,371233,380194,380760,370847,361077,357456,358406,355501,350377,349457,352398,351542,349452,350786,357231,369696,379213,375813,365959,363981,370627,379189,385971,396554,403036,404431,402393,399394,392879,394590,396991,401120,396418,390265,382933,379108,381084,380571,377795,368330,367141,364488,365435,364254,366913,371090,363329,349856,330774,320926,316302,318680,313663,308836,304288,306136,303299,298755,303713,307602,315763,322877,335861,345861,357828,369413,378868,373548,369543,363987,360940,358205,356758,355717,346080,334020,321624,309498,298379,291585,285155,273765,257616,244254,232588,222122,213237,206481,201303,197036,190582,184259,177477,178166,180294,180080,177065,172354,166478,162189,159532,158849,158632,157449,157006,155521,158090,162840,164952,163558,162619,159867,155621,149684,147600,149037,151797,151985,148295,144376,144883,148919,152661,156657,161041,164349,165685,162705,160823,161167,161651,160165,155870,152545,149706,147616,145952,142978,136652,133627,131041,130083,129498,130791,131204,128627,125214,122571,121906,124030,128405,129466,126655,121144,114744,109384,106803,107382,110275,115933,120502,124505,127975,133581,139933,144975,149701,153588,157187,161300,160205,155265,145483,138857,132468,128242,126524,128432,132932,136101,137352,136015,135165,135092,138543,141275,144064,145042,144507,142498,138960,136910,135983,136158,137281
248445,11346,Westover Hills,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,129806,131084,133267,137030,140216,141637,142044,142401,142474,142381,142429,143186,143684,143900,141477,138662,136066,136542,138481,140444,142577,143924,144447,143684,143193,143589,145804,147757,150182,150988,151526,150659,149507,149387,150173,151196,152098,152579,153893,156257,158377,160380,160726,163411,166476,170037,172613,175025,177635,179817,180802,180794,180903,181821,183261,183519,183714,183932,185068,186530,187275,188056,188906,190265,192492,193383,195166,195994,197664,198776,199683,200689,202221,205666,209960,214384,215950,219143,221599,225536,226884,227934,228744,229861,232330,233362,234046,234025,236663,238344,240366,242100,245751,250261,254505,258439,260744,261668,262315,263701,264824,267068,268718,271545,274015,276373,279006,281695,284404,289479,294222,298918,301272,303463,306691,309372,312166,314722,317566,319481,321076,320980,322374,324129,328834,331932,334784,335142,335015,334339,333635,334582,335993,338863,340651,342384,342829,343027,342397,343224,343492,343254,343251,342626,342568,340704,339031,336068,332672,330293,329073,328132,327684,327923,326784,324841,321105,318578,314961,312637,310746,309678,307032,305106,304067,303485,302186,301682,303396,304593,305141,304099,303712,303065,303086,301555,299225,296355,296352,295000,292000,288819,288699,291015,291543,291085,289783,289716,289292,289639,289205,289910,289997,288839,285888,282379,281549,281013,282501,282928,284430,285385,286144,287855,293765,301587,308233,310692,312177,314689,317113,319931,322390,323894,324538,323323,318150,313630,312647,315576,317580,318400,318486,318716,317914,318584,319286,320130,323088,325107,325970,325787,326484,326913,327227,326958,328349,329849,332947,337600,339413,340519,339553,341473,343337,345599,346726,349255,351491,352986,353560,353264,353644,354043,355442,355907,356203,356997,359339,360885,362312,363746,365315,365527,367627,370244,375618,380142,385074,388741,390683,392272,392968,393954,394696,397348,398341,400428,400449,401430,401482,402337,404677,407112,409014,411455,413994,416958,420289,423328,425941,425059,425437,427144,430800,433944,437546,440892,444633,447736,451278,454742,459390,467115,474703,481575
275648,11385,Swanson,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,79411,81530,82688,84489,86328,87589,88834,89188,89826,90632,91052,90972,90822,89732,89181,89472,88155,87471,86481,87442,87708,87365,87155,87399,87826,88062,88048,88158,89916,91280,92612,92944,93272,93775,94467,95411,95972,96522,96689,96749,98164,99772,101466,101771,102315,102949,103749,103867,104058,104364,105545,106804,105993,104823,103537,103369,103395,103149,102903,102764,102886,102628,101740,101167,101671,102637,103515,104249,104485,104582,104947,105671,105813,105891,105849,105714,105270,104712,104586,104894,105808,107201,108221,109215,110242,111372,112797,114474,115972,117056,118060,119177,120252,120743,121008,120812,121217,122313,123246,123512,123879,125562,126915,127741,128162,129423,131041,132822,134546,135463,136864,138838,141553,143059,144881,146820,149283,151522,154266,156888,158828,160751,162790,164672,166109,167794,168975,169970,170712,171713,171973,172754,174039,175851,176971,178164,179703,180912,181916,181835,181194,179874,179089,178952,178691,178480,177706,177044,174081,171540,169052,169592,169972,170070,169298,167534,164936,161765,159295,157042,156284,156011,157150,156020,155418,154326,153418,151615,150946,150828,150174,149146,148736,149152,149124,148498,147234,145404,143377,141940,139908,137509,135538,133386,131390,126475,119912,114411,110836,110305,110765,111860,112533,112542,111836,110986,108258,107726,109233,113556,116746,117273,116011,114317,113808,113947,114801,116482,120093,123119,124080,119425,113833,110019,109414,110110,110712,111825,113455,114296,114399,113537,114456,118425,123738,127627,129005,127952,126127,125442,125167,125208,124552,125500,126040,126799,126578,127742,128744,131410,132893,132144,130291,129810,132006,132929,133641,133012,134338,134761,135836,135975,139346,143230,147456,149223,149928,150908,151648,152937,153263,153547,154393,155792,155639,156108,155902,157382,158225,160156,162008,162937,163203,163516,164423,165528,166565,166574,167586,168251,169085,169116,169784,171545,173570,176303,178290,179814,180363,181571,182184,182457,181755,181990,183074,184928,186553,187287,188397,189934,192758,195663,198894,202603,207598,212372,216542
275310,11393,Sauer's Gardens,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,130598,129327,129400,128901,129077,129051,129492,130442,131015,131815,132316,133335,133910,135424,135663,135647,134633,134087,133446,132482,132362,132096,132562,132076,132294,132640,133929,135910,138306,140796,142307,143351,144127,144727,145564,146831,148799,150385,151757,152844,153836,154263,155491,157033,158686,161210,162448,164677,164999,167150,168434,170489,172091,175011,177908,180083,181266,181271,182615,184399,187260,188666,189505,189695,190340,189832,189295,189449,191244,193675,196106,197194,198173,198945,200778,202818,205525,209911,213726,216382,217546,219073,221054,222539,223954,225869,227990,230086,230487,230124,231411,234137,237509,239890,241348,244237,247096,250349,252367,253958,256284,258034,258678,259112,260980,263384,265964,267387,269874,270890,273987,277192,282208,286416,290868,294352,296379,298532,300231,302827,303840,306111,307267,309640,311102,313903,315253,317927,319961,322238,323797,324988,327735,330487,332105,331995,330927,330055,329870,328239,326741,323850,322218,321352,319591,317707,315843,314404,311519,307753,304532,303155,302552,303448,304501,304216,301760,296677,292850,289679,289334,288877,288978,287249,285736,283811,281812,278930,278579,282664,286755,289528,289656,290309,290702,291556,291515,291031,289837,291417,291397,288904,285194,283761,284573,284828,283941,282485,281945,281420,281905,281172,282244,284441,286323,285813,283156,282118,282349,283934,284379,284817,285142,285623,286125,288541,291900,295432,296708,297007,297512,298630,300148,302406,303457,304470,304607,300374,296997,296000,299797,302733,303374,303317,303877,303702,304931,305620,306778,309087,310446,310368,309034,308840,310079,311400,311892,313541,315208,317877,320786,323570,326406,327565,331114,334536,339313,342035,345703,348079,349287,349857,350747,351911,352594,354237,355371,356692,357141,358933,360951,363291,365865,368523,366986,366760,366756,372304,375640,379288,381988,384570,385491,386600,388285,390567,395070,397930,402112,402906,404641,405152,405610,406770,408432,409828,412187,413280,415157,417111,419261,420963,420497,420826,422039,424579,427374,430414,432783,436336,439594,443882,447915,453443,461488,470219,479343
275595,11415,Stony Point,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,168280,168008,166509,166270,164168,164164,163217,162872,162452,162274,163852,166468,169027,171019,172876,170973,172784,171724,174132,174920,177202,177260,175679,172593,170839,169355,169176,170857,170533,170564,168434,168780,168255,170348,172658,175306,177249,178577,182400,187970,195433,203315,209337,213513,215046,219181,220257,222565,223266,227085,229423,230796,230482,230207,228984,229852,231383,231441,234107,236225,238684,237741,236460,236698,237650,240261,245915,248694,252011,253491,256878,260081,264139,269696,277105,278217,277100,272706,270492,269926,269991,270006,269717,269583,271082,272575,270463,272636,276672,283834,286432,290808,294759,299734,300948,302254,302422,305307,307649,312318,312464,312462,313796,315891,319960,325415,331432,337032,338641,337611,341902,345112,352902,357119,359841,360938,358585,358151,358933,359907,361885,364853,367771,370610,372033,373568,375769,377238,379466,378924,378292,378477,382159,383075,381117,375287,374272,375653,380542,382539,383783,383357,383311,382533,380150,377617,375251,374416,369939,365094,357175,351759,348904,348911,348950,344951,339175,335488,332570,331579,328710,327610,326208,326221,323210,318721,311979,311776,315479,319655,321277,320086,321454,321516,322616,322253,322250,322227,324969,324618,320481,314913,312250,312646,312111,310510,308820,307640,307987,308451,308168,307578,308609,308954,307610,304887,302833,301600,300537,299193,298234,297811,297918,300051,306019,313482,320519,323495,325605,328171,331276,333786,336227,337948,339899,338515,331507,325494,323626,326799,329008,330355,331707,334823,336050,337434,337880,339073,342476,343155,342473,340398,340299,340192,340030,338421,338827,339618,340660,343674,344643,346746,345589,347801,349342,351533,351573,353034,353770,353843,354439,354857,356888,358242,360912,361042,362091,362744,364723,364748,364712,365888,366551,364863,363203,362463,364835,366365,367276,367619,368670,371006,373444,374296,373655,374034,374135,375058,374242,374995,375737,376461,375848,374019,372097,371895,374486,377500,379691,380427,381489,383467,385426,388135,390960,395159,399282,402746,404930,406861,409674,413264,416944,419500,422294,424719
276276,11600,Cottrell Farms,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,61953,63247,64341,66879,69540,72072,73236,74198,74416,74819,74513,74456,74570,74531,74715,73904,72243,70423,70829,71829,73606,74474,75982,76519,77047,77326,77658,78628,80459,82279,82995,82527,81882,81970,82103,83059,83164,83628,83454,83670,83784,84325,84834,85529,86150,86851,87539,87886,88396,88993,89728,90139,90532,90571,90576,91040,91269,91112,90764,90722,91518,91617,92610,93329,94220,95414,96842,97893,98458,98635,99242,99695,99508,100322,100230,100955,100467,100488,100145,100087,100294,102000,103375,104796,105556,105399,105656,105466,106424,106619,107263,108012,109205,108962,108752,108355,109303,110944,112078,112603,113132,113817,114577,115867,117400,119701,121112,122944,124062,124632,125835,128332,131373,134233,135969,136177,136318,136820,139148,141227,143532,146006,148152,149374,150242,152114,154957,158672,161326,162981,163539,164037,165249,166043,166852,167487,168496,168193,167278,165417,164266,163058,162127,161421,160085,159398,158546,159037,158007,157624,156745,156521,156003,156236,156881,157072,155790,153519,151336,147527,145103,142466,141748,141264,140975,140510,138873,137293,136773,137444,137936,138951,139015,138792,137098,135334,133952,132532,131560,130697,128874,126345,122304,118910,116193,115220,114714,112815,110641,108236,106428,103820,101807,99678,100375,100780,100760,99101,97585,98196,97888,97600,96764,97824,98723,100758,100725,100693,99504,99011,98664,97388,95966,95028,94449,94020,94691,93546,93126,92024,92556,92747,92586,93578,95960,97464,98743,98080,97095,98134,99713,101866,103191,104429,105224,104808,103909,104490,105588,108500,110956,112193,111281,110713,111485,113174,116313,118095,121878,123943,126112,125658,124408,123107,124814,126741,128600,129120,129361,131050,130313,129739,128947,129906,132755,135593,136480,136890,136933,138763,139441,140119,140562,141820,142597,144078,144727,145857,146931,148120,149019,149214,149686,150964,152895,154692,155487,156139,157297,158994,160738,162019,162695,162984,164018,164845,166172,166952,169032,170740,172276,173316,174903,177142,180396,184281,187980
276082,11661,Willow Lawn,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,136880,136299,134679,131936,129301,127456,126208,125279,124606,124388,124394,125087,125401,125178,125293,125372,125024,124691,124892,125137,125450,125440,125634,125077,125290,125787,127138,129613,133551,136263,137265,137870,138482,139057,139897,141123,142964,144309,145909,146696,146831,147619,148801,150616,152187,154491,155627,156944,156842,158412,159859,162261,164675,167005,169563,170999,172542,173151,174788,176740,180212,181840,182981,182979,183563,183566,183512,183750,183672,184766,186252,188007,188657,189416,190579,191757,192054,192917,193927,196108,198488,200095,201216,201852,203252,205425,207188,209431,211248,213681,216471,218992,221452,223436,225416,226963,228681,230778,233364,235822,239875,243180,246244,248939,252478,256689,259652,262888,265782,267621,270028,271920,273822,274718,276554,277679,278751,278942,281169,283051,284645,285274,284931,285982,287117,289627,290445,292025,292513,293660,293578,293725,294994,297867,301021,302409,303297,304224,305197,305059,304255,302507,300440,298975,296947,294903,292969,291170,287446,282195,277814,276345,276395,277292,278439,278385,276901,273242,270019,267690,267899,268681,269325,267211,265164,263497,262396,260949,260694,263473,265984,267871,267895,268377,268773,269465,268501,267118,265559,266848,266790,264591,260945,258828,258435,257998,257571,257349,258424,258712,258946,257851,258456,260196,261979,261998,261096,261005,260776,260888,260487,261512,262506,263285,264038,267764,272553,276864,277677,277919,278349,280045,281783,283414,284167,284711,285209,280790,277469,275979,279059,280773,281867,281755,282650,282553,284578,286025,286335,288334,289198,290330,289629,290582,291692,293703,294409,295955,296838,298991,302244,304013,305940,306336,309721,313125,317707,320026,322800,324602,325427,325364,326561,328946,330708,331447,331885,332255,332130,333071,334654,336833,338865,341433,339727,338993,338650,343472,346959,349941,352290,353502,354127,354641,356294,358409,361697,363916,366147,366703,366828,367623,367840,369598,370003,372023,375317,377660,380042,381635,383466,383475,382459,383373,386706,391066,395543,398337,399873,402087,404802,408659,412523,417876,424912,430381,434621
